Date,"VOC, ppm",AQS,"Temperature, ¶øC","Humidity, %","Pressure, mbar","PM1, ug/m3","PM2.5, ug/m3","PM10, ug/m3",Latitude,Longitude
2025-04-01 7:49:00,,83,9,58,1001.23,2,4,5,,
2025-04-01 7:48:00,,83,9,58,1001.24,2,4,5,,
2025-04-01 7:47:00,,82,9,58,1001.24,2,4,5,,
2025-04-01 7:46:00,,82,9,58,1001.25,2,4,5,,
2025-04-01 7:45:00,,82,8,59,1001.27,2,4,5,,
2025-04-01 7:44:00,,81,8,59,1001.25,2,3,5,,
2025-04-01 7:43:00,,81,9,58,1001.25,2,4,5,,
2025-04-01 7:42:00,,80,9,58,1001.25,2,4,5,,
2025-04-01 7:41:00,,80,9,58,1001.24,2,4,5,,
2025-04-01 7:40:00,,80,9,58,1001.25,2,4,5,,
2025-04-01 7:39:00,,80,9,57,1001.24,2,4,5,,
2025-04-01 7:38:00,,79,9,57,1001.23,2,4,5,,
2025-04-01 7:37:00,,79,9,58,1001.21,2,4,5,,
2025-04-01 7:36:00,,79,9,58,1001.24,2,4,5,,
2025-04-01 7:35:00,,79,9,58,1001.24,2,4,5,,
2025-04-01 7:34:00,,79,9,58,1001.26,2,4,5,,
2025-04-01 7:33:00,,80,9,58,1001.26,2,4,5,,
2025-04-01 7:32:00,,79,9,58,1001.28,2,4,5,,
2025-04-01 7:31:00,,79,9,58,1001.28,2,4,5,,
2025-04-01 7:30:00,,79,9,59,1001.26,2,4,5,,
2025-04-01 7:29:00,,79,8,61,1001.26,2,4,5,,
2025-04-01 7:28:00,,79,8,61,1001.25,1,3,4,,
2025-04-01 7:27:00,,78,8,61,1001.25,3,4,5,,
2025-04-01 7:26:00,,78,8,61,1001.21,3,4,5,,
2025-04-01 7:25:00,,79,8,61,1001.21,3,4,5,,
2025-04-01 7:24:00,,80,8,61,1001.22,3,4,5,,
2025-04-01 7:23:00,,82,8,61,1001.22,3,4,5,,
2025-04-01 7:22:00,,82,8,61,1001.23,3,4,5,,
2025-04-01 7:21:00,,83,8,61,1001.24,3,4,5,,
2025-04-01 7:20:00,,83,8,61,1001.26,3,4,5,,
2025-04-01 7:19:00,,83,8,62,1001.28,3,4,5,,
2025-04-01 7:18:00,,83,8,62,1001.28,3,4,5,,
2025-04-01 7:17:00,,83,8,62,1001.29,3,4,5,,
2025-04-01 7:16:00,,83,8,62,1001.29,3,4,5,,
2025-04-01 7:15:00,,83,8,62,1001.29,3,4,5,,
2025-04-01 7:14:00,,83,8,62,1001.31,3,4,5,,
2025-04-01 7:13:00,,83,8,62,1001.32,3,4,5,,
2025-04-01 7:12:00,,83,8,62,1001.33,2,4,5,,
2025-04-01 7:11:00,,83,8,62,1001.36,3,4,5,,
2025-04-01 7:10:00,,83,8,62,1001.34,3,4,5,,
2025-04-01 7:09:00,,83,8,62,1001.38,3,4,5,,
2025-04-01 7:08:00,,83,8,62,1001.37,3,4,5,,
2025-04-01 7:07:00,,83,8,62,1001.36,3,4,5,,
2025-04-01 7:06:00,,82,8,62,1001.37,3,4,5,,
2025-04-01 7:05:00,,82,8,62,1001.34,3,4,5,,
2025-04-01 7:04:00,,81,8,62,1001.33,3,4,5,,
2025-04-01 7:03:00,,81,8,62,1001.35,3,4,5,,
2025-04-01 7:02:00,,80,8,62,1001.35,3,4,5,,
2025-04-01 7:01:00,,79,8,62,1001.36,3,4,5,,
2025-04-01 7:00:00,,79,8,62,1001.37,3,4,5,,
2025-04-01 6:59:00,,78,8,62,1001.35,3,4,5,,
2025-04-01 6:58:00,,78,8,63,1001.4,3,4,5,,
2025-04-01 6:57:00,,77,8,62,1001.44,3,4,5,,
2025-04-01 6:56:00,,76,8,62,1001.45,2,4,5,,
2025-04-01 6:55:00,,76,8,62,1001.45,3,4,5,,
2025-04-01 6:54:00,,75,8,62,1001.45,3,4,5,,
2025-04-01 6:53:00,,75,8,62,1001.43,3,4,5,,
2025-04-01 6:52:00,,74,8,62,1001.44,3,4,5,,
2025-04-01 6:51:00,,74,8,62,1001.47,3,4,5,,
2025-04-01 6:50:00,,74,8,62,1001.47,3,4,5,,
2025-04-01 6:49:00,,76,8,62,1001.48,3,4,5,,
2025-04-01 6:48:00,,77,8,62,1001.49,3,4,5,,
2025-04-01 6:47:00,,78,8,62,1001.52,3,4,5,,
2025-04-01 6:46:00,,79,8,62,1001.54,3,4,5,,
2025-04-01 6:45:00,,78,8,62,1001.56,3,4,5,,
2025-04-01 6:44:00,,78,8,62,1001.56,3,4,5,,
2025-04-01 6:43:00,,78,8,62,1001.59,3,4,5,,
2025-04-01 6:42:00,,77,8,62,1001.62,3,4,5,,
2025-04-01 6:41:00,,76,7,62,1001.64,3,4,5,,
2025-04-01 6:40:00,,76,7,64,1001.66,2,4,5,,
2025-04-01 6:39:00,,75,8,62,1001.68,2,4,5,,
2025-04-01 6:38:00,,75,8,62,1001.7,3,4,5,,
2025-04-01 6:37:00,,74,8,62,1001.68,3,4,5,,
2025-04-01 6:36:00,,73,8,62,1001.71,3,4,5,,
2025-04-01 6:35:00,,73,8,62,1001.72,3,4,5,,
2025-04-01 6:34:00,,72,8,62,1001.75,3,4,5,,
2025-04-01 6:33:00,,71,8,62,1001.76,3,4,5,,
2025-04-01 6:32:00,,71,8,62,1001.78,3,4,5,,
2025-04-01 6:31:00,,70,8,62,1001.81,3,4,5,,
2025-04-01 6:30:00,,69,7,62,1001.82,3,4,5,,
2025-04-01 6:29:00,,69,7,63,1001.84,3,4,5,,
2025-04-01 6:28:00,,69,7,65,1001.88,3,4,5,,
2025-04-01 6:27:00,,69,7,66,1001.86,3,4,5,,
2025-04-01 6:26:00,,68,7,66,1001.87,3,4,5,,
2025-04-01 6:25:00,,68,7,66,1001.87,3,4,5,,
2025-04-01 6:24:00,,68,7,65,1001.89,2,4,5,,
2025-04-01 6:23:00,,68,7,65,1001.94,2,4,4,,
2025-04-01 6:22:00,,68,7,65,1001.94,3,5,5,,
2025-04-01 6:21:00,,68,7,65,1001.94,3,5,5,,
2025-04-01 6:20:00,,67,7,65,1001.95,3,5,5,,
2025-04-01 6:19:00,,67,7,65,1001.95,3,5,5,,
2025-04-01 6:18:00,,67,7,65,1001.97,3,5,5,,
2025-04-01 6:17:00,,66,7,65,1001.96,3,5,5,,
2025-04-01 6:16:00,,66,7,65,1001.92,3,5,5,,
2025-04-01 6:15:00,,66,7,65,1001.92,3,5,5,,
2025-04-01 6:14:00,,66,7,65,1001.91,3,5,5,,
2025-04-01 6:13:00,,66,7,66,1001.88,3,5,5,,
2025-04-01 6:12:00,,65,7,66,1001.89,3,5,5,,
2025-04-01 6:11:00,,65,7,66,1001.89,3,5,5,,
2025-04-01 6:10:00,,65,7,66,1001.91,3,5,5,,
2025-04-01 6:09:00,,64,7,66,1001.95,3,5,5,,
2025-04-01 6:08:00,,64,7,65,1001.97,3,5,5,,
2025-04-01 6:07:00,,64,7,65,1002,2,4,6,,
2025-04-01 6:06:00,,64,7,65,1002.03,3,5,6,,
2025-04-01 6:05:00,,63,7,65,1002.02,3,5,6,,
2025-04-01 6:04:00,,63,7,65,1002.01,3,5,6,,
2025-04-01 6:03:00,,63,7,65,1002.03,3,5,6,,
2025-04-01 6:02:00,,63,7,65,1002.04,3,5,6,,
2025-04-01 6:01:00,,63,7,65,1002.05,3,5,6,,
2025-04-01 6:00:00,,63,7,65,1002.07,3,5,6,,
2025-04-01 5:59:00,,63,7,65,1002.1,3,5,6,,
2025-04-01 5:58:00,,62,7,65,1002.1,3,5,6,,
2025-04-01 5:57:00,,62,7,65,1002.09,3,5,6,,
2025-04-01 5:56:00,,62,7,65,1002.09,3,5,6,,
2025-04-01 5:55:00,,62,7,66,1002.08,3,5,6,,
2025-04-01 5:54:00,,62,7,66,1002.09,3,5,6,,
2025-04-01 5:53:00,,61,7,66,1002.09,3,5,6,,
2025-04-01 5:52:00,,61,7,65,1002.1,3,4,5,,
2025-04-01 5:51:00,,60,7,65,1002.12,3,6,8,,
2025-04-01 5:50:00,,60,7,65,1002.12,4,7,9,,
2025-04-01 5:49:00,,60,7,64,1002.1,4,7,9,,
2025-04-01 5:48:00,,60,7,64,1002.1,4,7,9,,
2025-04-01 5:47:00,,60,7,65,1002.09,4,7,9,,
2025-04-01 5:46:00,,60,7,65,1002.09,4,7,9,,
2025-04-01 5:45:00,,60,7,65,1002.09,4,7,9,,
2025-04-01 5:44:00,,60,7,65,1002.12,4,7,9,,
2025-04-01 5:43:00,,60,7,65,1002.15,4,7,9,,
2025-04-01 5:42:00,,60,7,65,1002.18,4,7,9,,
2025-04-01 5:41:00,,60,7,65,1002.23,4,7,9,,
2025-04-01 5:40:00,,60,7,65,1002.23,4,7,9,,
2025-04-01 5:39:00,,60,7,66,1002.22,4,7,9,,
2025-04-01 5:38:00,,59,7,66,1002.25,4,7,9,,
2025-04-01 5:37:00,,59,7,66,1002.23,4,7,9,,
2025-04-01 5:36:00,,58,6,67,1002.25,3,6,8,,
2025-04-01 5:35:00,,58,7,65,1002.26,3,5,7,,
2025-04-01 5:34:00,,58,7,65,1002.29,4,5,6,,
2025-04-01 5:33:00,,58,7,65,1002.35,4,5,6,,
2025-04-01 5:32:00,,59,7,65,1002.37,4,5,6,,
2025-04-01 5:31:00,,59,7,65,1002.39,4,5,6,,
2025-04-01 5:30:00,,59,7,65,1002.39,4,5,6,,
2025-04-01 5:29:00,,59,7,65,1002.39,4,5,6,,
2025-04-01 5:28:00,,59,7,65,1002.39,4,5,6,,
2025-04-01 5:27:00,,59,7,65,1002.39,4,5,6,,
2025-04-01 5:26:00,,59,7,65,1002.39,4,5,6,,
2025-04-01 5:25:00,,59,7,65,1002.39,4,5,6,,
2025-04-01 5:24:00,,59,7,66,1002.43,4,5,6,,
2025-04-01 5:23:00,,59,7,66,1002.46,4,5,6,,
2025-04-01 5:22:00,,59,7,66,1002.46,4,5,6,,
2025-04-01 5:21:00,,59,7,66,1002.51,4,5,6,,
2025-04-01 5:20:00,,58,7,66,1002.52,3,4,5,,
2025-04-01 5:19:00,,58,7,65,1002.55,3,4,5,,
2025-04-01 5:18:00,,58,7,65,1002.54,4,5,6,,
2025-04-01 5:17:00,,58,7,65,1002.56,4,5,6,,
2025-04-01 5:16:00,,59,7,65,1002.57,4,5,6,,
2025-04-01 5:15:00,,59,7,65,1002.59,4,5,6,,
2025-04-01 5:14:00,,59,7,65,1002.61,4,5,6,,
2025-04-01 5:13:00,,59,7,65,1002.64,4,5,6,,
2025-04-01 5:12:00,,59,7,65,1002.68,4,5,6,,
2025-04-01 5:11:00,,59,7,65,1002.7,4,5,6,,
2025-04-01 5:10:00,,59,7,65,1002.72,4,5,6,,
2025-04-01 5:09:00,,59,7,65,1002.75,4,5,6,,
2025-04-01 5:08:00,,59,8,62,1002.77,4,5,6,,
2025-04-01 5:07:00,,59,8,62,1002.76,4,5,6,,
2025-04-01 5:06:00,,59,7,62,1002.79,4,5,6,,
2025-04-01 5:05:00,,59,7,66,1002.79,4,5,6,,
2025-04-01 5:04:00,,59,7,66,1002.78,3,4,5,,
2025-04-01 5:03:00,,58,7,65,1002.8,2,3,5,,
2025-04-01 5:02:00,,59,7,64,1002.81,3,4,5,,
2025-04-01 5:01:00,,59,7,65,1002.82,3,4,5,,
2025-04-01 5:00:00,,59,7,65,1002.84,3,4,5,,
2025-04-01 4:59:00,,60,7,65,1002.89,3,4,5,,
2025-04-01 4:58:00,,60,7,65,1002.91,3,4,5,,
2025-04-01 4:57:00,,60,8,61,1002.93,3,4,5,,
2025-04-01 4:56:00,,61,8,61,1002.95,3,4,5,,
2025-04-01 4:55:00,,61,8,61,1002.95,3,4,5,,
2025-04-01 4:54:00,,61,8,62,1002.93,3,4,5,,
2025-04-01 4:53:00,,62,8,62,1002.94,3,4,5,,
2025-04-01 4:52:00,,62,8,62,1002.94,3,4,5,,
2025-04-01 4:51:00,,62,8,62,1002.92,3,4,5,,
2025-04-01 4:50:00,,61,8,62,1002.94,3,4,5,,
2025-04-01 4:49:00,,61,8,63,1002.96,3,4,5,,
2025-04-01 4:48:00,,61,7,66,1002.98,3,4,5,,
2025-04-01 4:47:00,,60,7,62,1003.01,2,3,4,,
2025-04-01 4:46:00,,61,8,61,1003.04,3,4,5,,
2025-04-01 4:45:00,,61,8,61,1003.02,3,4,5,,
2025-04-01 4:44:00,,61,8,61,1003.04,3,4,5,,
2025-04-01 4:43:00,,61,8,62,1003.04,3,4,5,,
2025-04-01 4:42:00,,61,8,62,1003.03,3,4,5,,
2025-04-01 4:41:00,,61,8,62,1003.03,3,4,5,,
2025-04-01 4:40:00,,62,8,62,1003.02,3,4,5,,
2025-04-01 4:39:00,,62,8,62,1003.03,3,4,5,,
2025-04-01 4:38:00,,62,8,62,1003.06,3,4,5,,
2025-04-01 4:37:00,,63,8,62,1003.09,3,4,5,,
2025-04-01 4:36:00,,63,8,63,1003.09,3,4,5,,
2025-04-01 4:35:00,,63,8,63,1003.11,3,4,5,,
2025-04-01 4:34:00,,63,8,63,1003.13,3,4,5,,
2025-04-01 4:33:00,,63,8,63,1003.14,3,4,5,,
2025-04-01 4:32:00,,63,8,64,1003.15,3,4,5,,
2025-04-01 4:31:00,,63,8,62,1003.13,2,4,4,,
2025-04-01 4:30:00,,63,8,62,1003.14,3,5,5,,
2025-04-01 4:29:00,,63,8,62,1003.13,3,5,5,,
2025-04-01 4:28:00,,64,8,62,1003.15,3,5,5,,
2025-04-01 4:27:00,,64,8,63,1003.19,3,5,5,,
2025-04-01 4:26:00,,64,8,63,1003.21,3,5,5,,
2025-04-01 4:25:00,,65,8,63,1003.22,3,5,5,,
2025-04-01 4:24:00,,66,8,62,1003.23,3,5,5,,
2025-04-01 4:23:00,,66,9,59,1003.22,3,5,5,,
2025-04-01 4:22:00,,67,9,59,1003.2,3,5,5,,
2025-04-01 4:21:00,,67,9,59,1003.23,3,5,5,,
2025-04-01 4:20:00,,68,9,60,1003.23,3,5,5,,
2025-04-01 4:19:00,,68,9,60,1003.25,3,5,5,,
2025-04-01 4:18:00,,68,9,60,1003.23,3,5,5,,
2025-04-01 4:17:00,,68,9,60,1003.23,3,5,5,,
2025-04-01 4:16:00,,68,9,61,1003.23,3,5,5,,
2025-04-01 4:15:00,,68,9,60,1003.25,2,4,5,,
2025-04-01 4:14:00,,68,9,60,1003.25,3,5,6,,
2025-04-01 4:13:00,,68,9,60,1003.27,3,5,6,,
2025-04-01 4:12:00,,69,9,60,1003.26,3,5,6,,
2025-04-01 4:11:00,,69,9,60,1003.25,3,5,6,,
2025-04-01 4:10:00,,69,9,60,1003.24,3,5,6,,
2025-04-01 4:09:00,,69,9,60,1003.24,3,5,6,,
2025-04-01 4:08:00,,70,9,60,1003.24,3,5,6,,
2025-04-01 4:07:00,,72,9,61,1003.23,3,5,6,,
2025-04-01 4:06:00,,74,9,61,1003.26,3,5,6,,
2025-04-01 4:05:00,,77,10,58,1003.24,3,5,6,,
2025-04-01 4:04:00,,79,10,58,1003.24,3,5,6,,
2025-04-01 4:03:00,,81,10,58,1003.25,3,5,6,,
2025-04-01 4:02:00,,82,10,58,1003.25,3,5,6,,
2025-04-01 4:01:00,,82,10,58,1003.25,3,5,6,,
2025-04-01 4:00:00,,82,9,60,1003.21,3,5,6,,
2025-04-01 3:59:00,,82,9,59,1003.21,2,4,5,,
2025-04-01 3:58:00,,82,10,57,1003.2,4,5,6,,
2025-04-01 3:57:00,,82,10,58,1003.21,4,5,6,,
2025-04-01 3:56:00,,82,10,58,1003.21,4,5,6,,
2025-04-01 3:55:00,,81,10,58,1003.22,4,5,6,,
2025-04-01 3:54:00,,81,10,58,1003.26,4,5,6,,
2025-04-01 3:53:00,,81,10,58,1003.28,4,5,6,,
2025-04-01 3:52:00,,80,10,58,1003.32,4,5,6,,
2025-04-01 3:51:00,,80,10,58,1003.33,4,5,6,,
2025-04-01 3:50:00,,79,10,58,1003.37,4,5,6,,
2025-04-01 3:49:00,,79,10,58,1003.41,4,5,6,,
2025-04-01 3:48:00,,78,10,58,1003.42,4,5,6,,
2025-04-01 3:47:00,,78,10,59,1003.43,4,5,6,,
2025-04-01 3:46:00,,77,10,59,1003.42,4,5,6,,
2025-04-01 3:45:00,,77,10,59,1003.42,4,5,6,,
2025-04-01 3:44:00,,76,9,59,1003.44,4,5,6,,
2025-04-01 3:43:00,,76,9,59,1003.47,2,4,5,,
2025-04-01 3:42:00,,76,10,59,1003.48,5,7,8,,
2025-04-01 3:41:00,,75,10,58,1003.5,5,7,8,,
2025-04-01 3:40:00,,75,10,58,1003.53,5,7,8,,
2025-04-01 3:39:00,,75,10,59,1003.52,5,7,8,,
2025-04-01 3:38:00,,74,10,59,1003.57,5,7,8,,
2025-04-01 3:37:00,,74,10,59,1003.6,5,7,8,,
2025-04-01 3:36:00,,74,10,59,1003.58,5,7,8,,
2025-04-01 3:35:00,,73,10,59,1003.56,5,7,8,,
2025-04-01 3:34:00,,73,10,59,1003.58,5,7,8,,
2025-04-01 3:33:00,,72,10,59,1003.56,5,7,8,,
2025-04-01 3:32:00,,71,10,59,1003.55,5,7,8,,
2025-04-01 3:31:00,,71,10,59,1003.52,5,7,8,,
2025-04-01 3:30:00,,70,10,59,1003.54,5,7,8,,
2025-04-01 3:29:00,,69,10,60,1003.55,5,7,8,,
2025-04-01 3:28:00,,69,9,63,1003.56,5,7,8,,
2025-04-01 3:27:00,,69,9,63,1003.59,4,5,7,,
2025-04-01 3:26:00,,69,9,62,1003.59,6,8,8,,
2025-04-01 3:25:00,,68,9,62,1003.58,6,8,8,,
2025-04-01 3:24:00,,68,9,63,1003.58,6,8,8,,
2025-04-01 3:23:00,,68,9,62,1003.57,6,8,8,,
2025-04-01 3:22:00,,68,9,63,1003.56,6,8,8,,
2025-04-01 3:21:00,,68,9,62,1003.58,6,8,8,,
2025-04-01 3:20:00,,67,9,62,1003.58,6,8,8,,
2025-04-01 3:19:00,,67,9,63,1003.59,6,8,8,,
2025-04-01 3:18:00,,67,9,63,1003.59,6,8,8,,
2025-04-01 3:17:00,,66,9,63,1003.61,6,8,8,,
2025-04-01 3:16:00,,66,9,63,1003.62,6,8,8,,
2025-04-01 3:15:00,,66,9,63,1003.64,6,8,8,,
2025-04-01 3:14:00,,65,9,63,1003.66,6,8,8,,
2025-04-01 3:13:00,,65,9,63,1003.67,6,8,8,,
2025-04-01 3:12:00,,65,9,63,1003.7,6,8,8,,
2025-04-01 3:11:00,,64,9,62,1003.71,4,6,7,,
2025-04-01 3:10:00,,64,9,62,1003.7,4,5,7,,
2025-04-01 3:09:00,,63,9,63,1003.71,4,6,7,,
2025-04-01 3:08:00,,63,9,63,1003.71,4,6,7,,
2025-04-01 3:07:00,,62,9,63,1003.7,4,6,7,,
2025-04-01 3:06:00,,62,9,63,1003.72,4,6,7,,
2025-04-01 3:05:00,,61,9,63,1003.72,4,6,7,,
2025-04-01 3:04:00,,61,9,63,1003.75,4,6,7,,
2025-04-01 3:03:00,,60,9,63,1003.8,4,6,7,,
2025-04-01 3:02:00,,60,9,63,1003.8,4,6,7,,
2025-04-01 3:01:00,,60,9,63,1003.79,4,6,7,,
2025-04-01 3:00:00,,59,9,63,1003.82,4,6,7,,
2025-04-01 2:59:00,,59,9,63,1003.81,4,6,7,,
2025-04-01 2:58:00,,58,9,63,1003.8,4,6,7,,
2025-04-01 2:57:00,,58,9,64,1003.81,4,6,7,,
2025-04-01 2:56:00,,57,8,65,1003.82,4,6,7,,
2025-04-01 2:55:00,,57,8,66,1003.83,3,5,6,,
2025-04-01 2:54:00,,56,8,66,1003.86,4,6,7,,
2025-04-01 2:53:00,,56,8,66,1003.84,5,7,8,,
2025-04-01 2:52:00,,56,8,66,1003.88,5,7,8,,
2025-04-01 2:51:00,,56,8,66,1003.9,5,7,8,,
2025-04-01 2:50:00,,57,8,67,1003.87,5,7,8,,
2025-04-01 2:49:00,,57,8,67,1003.87,5,7,8,,
2025-04-01 2:48:00,,57,8,67,1003.89,5,7,8,,
2025-04-01 2:47:00,,57,8,68,1003.86,5,7,8,,
2025-04-01 2:46:00,,57,8,68,1003.87,5,7,8,,
2025-04-01 2:45:00,,57,8,68,1003.85,5,7,8,,
2025-04-01 2:44:00,,57,8,67,1003.81,5,7,8,,
2025-04-01 2:43:00,,57,9,66,1003.8,5,7,8,,
2025-04-01 2:42:00,,57,9,67,1003.79,5,7,8,,
2025-04-01 2:41:00,,57,9,67,1003.77,5,7,8,,
2025-04-01 2:40:00,,56,8,71,1003.75,5,7,8,,
2025-04-01 2:39:00,,56,8,71,1003.75,4,6,8,,
2025-04-01 2:38:00,,56,8,70,1003.75,6,7,9,,
2025-04-01 2:37:00,,56,8,71,1003.75,7,8,10,,
2025-04-01 2:36:00,,57,8,70,1003.75,7,8,10,,
2025-04-01 2:35:00,,57,8,70,1003.74,7,8,10,,
2025-04-01 2:34:00,,57,9,67,1003.76,7,8,10,,
2025-04-01 2:33:00,,58,9,66,1003.8,7,8,10,,
2025-04-01 2:32:00,,58,9,67,1003.81,7,8,10,,
2025-04-01 2:31:00,,58,9,67,1003.83,7,8,10,,
2025-04-01 2:30:00,,58,9,67,1003.85,7,8,10,,
2025-04-01 2:29:00,,58,9,67,1003.85,7,8,10,,
2025-04-01 2:28:00,,59,9,67,1003.84,7,8,10,,
2025-04-01 2:27:00,,58,9,68,1003.85,7,8,10,,
2025-04-01 2:26:00,,58,9,68,1003.87,7,8,10,,
2025-04-01 2:25:00,,58,9,68,1003.86,7,8,10,,
2025-04-01 2:24:00,,58,8,69,1003.85,7,8,10,,
2025-04-01 2:23:00,,57,8,72,1003.83,6,7,8,,
2025-04-01 2:22:00,,57,9,66,1003.82,4,7,8,,
2025-04-01 2:21:00,,57,9,67,1003.83,5,7,8,,
2025-04-01 2:20:00,,56,9,67,1003.85,5,7,8,,
2025-04-01 2:19:00,,56,9,67,1003.87,5,7,8,,
2025-04-01 2:18:00,,56,9,67,1003.91,5,7,8,,
2025-04-01 2:17:00,,56,9,67,1003.92,5,7,8,,
2025-04-01 2:16:00,,57,9,67,1003.93,5,7,8,,
2025-04-01 2:15:00,,57,9,67,1003.95,5,7,8,,
2025-04-01 2:14:00,,56,9,67,1003.97,5,7,8,,
2025-04-01 2:13:00,,56,9,67,1003.99,5,7,8,,
2025-04-01 2:12:00,,56,9,68,1004,5,7,8,,
2025-04-01 2:11:00,,56,9,68,1004.01,5,7,8,,
2025-04-01 2:10:00,,56,9,68,1004,5,7,8,,
2025-04-01 2:09:00,,55,9,69,1004.01,5,7,8,,
2025-04-01 2:08:00,,55,9,69,1004.04,5,7,8,,
2025-04-01 2:07:00,,55,9,69,1004.03,5,6,7,,
2025-04-01 2:06:00,,55,9,67,1004.02,5,7,8,,
2025-04-01 2:05:00,,55,9,67,1004.03,7,9,9,,
2025-04-01 2:04:00,,55,9,67,1004.03,7,9,9,,
2025-04-01 2:03:00,,55,9,67,1004.01,7,9,9,,
2025-04-01 2:02:00,,55,9,67,1004.03,7,9,9,,
2025-04-01 2:01:00,,55,9,68,1004.03,7,9,9,,
2025-04-01 2:00:00,,56,9,68,1004,7,9,9,,
2025-04-01 1:59:00,,56,9,68,1003.98,7,9,9,,
2025-04-01 1:58:00,,56,9,68,1003.97,7,9,9,,
2025-04-01 1:57:00,,56,9,68,1003.99,7,9,9,,
2025-04-01 1:56:00,,56,9,68,1003.98,7,9,9,,
2025-04-01 1:55:00,,56,9,68,1003.99,7,9,9,,
2025-04-01 1:54:00,,56,9,68,1004.02,7,9,9,,
2025-04-01 1:53:00,,56,9,69,1004.03,7,9,9,,
2025-04-01 1:52:00,,56,9,69,1004.08,7,9,9,,
2025-04-01 1:51:00,,55,9,68,1004.08,6,8,9,,
2025-04-01 1:50:00,,55,9,66,1004.1,5,7,8,,
2025-04-01 1:49:00,,55,9,66,1004.09,6,8,9,,
2025-04-01 1:48:00,,55,9,66,1004.11,6,8,9,,
2025-04-01 1:47:00,,55,9,66,1004.09,6,8,9,,
2025-04-01 1:46:00,,55,9,66,1004.12,6,8,9,,
2025-04-01 1:45:00,,55,9,66,1004.14,6,8,9,,
2025-04-01 1:44:00,,55,9,66,1004.14,6,8,9,,
2025-04-01 1:43:00,,55,9,66,1004.13,6,8,9,,
2025-04-01 1:42:00,,55,9,66,1004.12,6,8,9,,
2025-04-01 1:41:00,,54,9,66,1004.12,6,8,9,,
2025-04-01 1:40:00,,54,9,67,1004.1,6,8,9,,
2025-04-01 1:39:00,,54,9,63,1004.14,6,8,9,,
2025-04-01 1:38:00,,54,10,63,1004.15,6,8,9,,
2025-04-01 1:37:00,,53,10,64,1004.19,6,8,9,,
2025-04-01 1:36:00,,53,9,64,1004.21,6,8,9,,
2025-04-01 1:35:00,,52,9,68,1004.23,6,7,8,,
2025-04-01 1:34:00,,52,9,63,1004.23,3,5,6,,
2025-04-01 1:33:00,,52,10,63,1004.26,3,5,6,,
2025-04-01 1:32:00,,52,10,63,1004.25,3,5,6,,
2025-04-01 1:31:00,,52,10,63,1004.26,3,5,6,,
2025-04-01 1:30:00,,52,10,63,1004.27,3,5,6,,
2025-04-01 1:29:00,,52,10,63,1004.26,3,5,6,,
2025-04-01 1:28:00,,52,10,64,1004.27,3,5,6,,
2025-04-01 1:27:00,,52,10,62,1004.25,3,5,6,,
2025-04-01 1:26:00,,52,11,61,1004.25,3,5,6,,
2025-04-01 1:25:00,,51,11,60,1004.22,3,5,6,,
2025-04-01 1:24:00,,51,11,59,1004.22,3,5,6,,
2025-04-01 1:23:00,,51,11,60,1004.19,3,5,6,,
2025-04-01 1:22:00,,51,11,60,1004.18,3,5,6,,
2025-04-01 1:21:00,,51,11,60,1004.15,3,5,6,,
2025-04-01 1:20:00,,50,11,60,1004.16,3,5,6,,
2025-04-01 1:19:00,,50,10,63,1004.15,2,4,5,,
2025-04-01 1:18:00,,50,10,60,1004.15,2,4,6,,
2025-04-01 1:17:00,,50,11,59,1004.15,4,6,7,,
2025-04-01 1:16:00,,50,11,59,1004.14,4,6,7,,
2025-04-01 1:15:00,,50,11,60,1004.13,4,6,7,,
2025-04-01 1:14:00,,51,11,60,1004.14,4,6,7,,
2025-04-01 1:13:00,,51,11,60,1004.15,4,6,7,,
2025-04-01 1:12:00,,51,11,60,1004.17,4,6,7,,
2025-04-01 1:11:00,,51,11,60,1004.19,4,6,7,,
2025-04-01 1:10:00,,51,11,60,1004.22,4,6,7,,
2025-04-01 1:09:00,,51,11,60,1004.23,4,6,7,,
2025-04-01 1:08:00,,51,11,61,1004.23,4,6,7,,
2025-04-01 1:07:00,,52,11,61,1004.21,4,6,7,,
2025-04-01 1:06:00,,51,11,61,1004.21,4,6,7,,
2025-04-01 1:05:00,,51,11,62,1004.2,4,6,7,,
2025-04-01 1:04:00,,51,11,62,1004.21,4,6,7,,
2025-04-01 1:03:00,,50,10,64,1004.21,4,6,7,,
2025-04-01 1:02:00,,50,11,61,1004.23,4,6,8,,
2025-04-01 1:01:00,,50,11,61,1004.26,6,8,9,,
2025-04-01 1:00:00,,50,11,61,1004.3,6,8,9,,
2025-04-01 0:59:00,,51,11,61,1004.31,6,8,9,,
2025-04-01 0:58:00,,51,11,61,1004.34,6,8,9,,
2025-04-01 0:57:00,,51,11,61,1004.34,6,8,9,,
2025-04-01 0:56:00,,52,11,61,1004.34,6,8,9,,
2025-04-01 0:55:00,,52,11,61,1004.31,6,8,9,,
2025-04-01 0:54:00,,52,11,62,1004.29,6,8,9,,
2025-04-01 0:53:00,,52,11,62,1004.3,6,8,9,,
2025-04-01 0:52:00,,52,11,62,1004.3,6,8,9,,
2025-04-01 0:51:00,,52,11,62,1004.3,6,8,9,,
2025-04-01 0:50:00,,52,11,62,1004.31,6,8,9,,
2025-04-01 0:49:00,,52,11,63,1004.3,6,8,9,,
