"Date,""VOC, ppm"",""AQS"",""Temperature, °C"",""Humidity, %"",""Pressure, mbar"",""PM1, ug/m3"",""PM2.5, ug/m3"",""PM10, ug/m3"",""Latitude"",""Longitude"""
"2025-04-30 08:59:00,""0.271"",""83"",""16"",""60.0"",""979.04"","""","""","""","""","""""
"2025-04-30 08:58:00,""0.275"",""83"",""16"",""60.0"",""979.03"",""3.0"",""5.0"",""6.0"","""","""""
"2025-04-30 08:57:00,""0.278"",""83"",""16"",""60.0"",""979.02"",""3.0"",""5.0"",""7.0"","""","""""
"2025-04-30 08:56:00,""0.28"",""83"",""16"",""60.0"",""979.02"","""","""","""","""","""""
"2025-04-30 08:55:00,""0.282"",""83"",""16"",""59.0"",""979.03"","""","""","""","""","""""
"2025-04-30 08:54:00,""0.285"",""82"",""16"",""60.0"",""979.03"","""","""","""","""","""""
"2025-04-30 08:53:00,""0.289"",""82"",""16"",""60.0"",""979.07"","""","""","""","""","""""
"2025-04-30 08:52:00,""0.291"",""82"",""16"",""60.0"",""979.05"","""","""","""","""","""""
"2025-04-30 08:51:00,""0.291"",""82"",""16"",""60.0"",""979.06"","""","""","""","""","""""
"2025-04-30 08:50:00,""0.291"",""82"",""16"",""60.0"",""978.98"","""","""","""","""","""""
"2025-04-30 08:49:00,""0.292"",""82"",""16"",""60.0"",""978.95"","""","""","""","""","""""
"2025-04-30 08:48:00,""0.293"",""82"",""16"",""60.0"",""978.93"","""","""","""","""","""""
"2025-04-30 08:47:00,""0.293"",""82"",""16"",""60.0"",""978.91"","""","""","""","""","""""
"2025-04-30 08:46:00,""0.295"",""82"",""16"",""60.0"",""978.88"","""","""","""","""","""""
"2025-04-30 08:45:00,""0.299"",""82"",""16"",""60.0"",""978.97"","""","""","""","""","""""
"2025-04-30 08:44:00,""0.306"",""81"",""16"",""60.0"",""979.05"","""","""","""","""","""""
"2025-04-30 08:43:00,""0.314"",""81"",""15"",""61.0"",""979.01"","""","""","""","""","""""
"2025-04-30 08:42:00,""0.321"",""80"",""15"",""62.0"",""978.94"",""3.0"",""4.0"",""5.0"","""","""""
"2025-04-30 08:41:00,""0.328"",""80"",""15"",""62.0"",""978.95"",""2.0"",""4.0"",""6.0"","""","""""
"2025-04-30 08:40:00,""0.335"",""79"",""15"",""61.0"",""979.03"","""","""","""","""","""""
"2025-04-30 08:39:00,""0.342"",""79"",""15"",""63.0"",""979.09"","""","""","""","""","""""
"2025-04-30 08:38:00,""0.348"",""79"",""15"",""62.0"",""979.07"","""","""","""","""","""""
"2025-04-30 08:37:00,""0.353"",""78"",""15"",""62.0"",""979.04"","""","""","""","""","""""
"2025-04-30 08:36:00,""0.359"",""78"",""15"",""63.0"",""979.05"","""","""","""","""","""""
"2025-04-30 08:35:00,""0.364"",""78"",""15"",""63.0"",""979.05"","""","""","""","""","""""
"2025-04-30 08:34:00,""0.369"",""77"",""15"",""63.0"",""979.04"","""","""","""","""","""""
"2025-04-30 08:33:00,""0.373"",""77"",""15"",""63.0"",""979.03"","""","""","""","""","""""
"2025-04-30 08:32:00,""0.377"",""77"",""15"",""63.0"",""978.95"","""","""","""","""","""""
"2025-04-30 08:31:00,""0.378"",""77"",""15"",""63.0"",""978.91"","""","""","""","""","""""
"2025-04-30 08:30:00,""0.376"",""77"",""15"",""63.0"",""978.91"","""","""","""","""","""""
"2025-04-30 08:29:00,""0.377"",""77"",""15"",""62.0"",""978.93"","""","""","""","""","""""
"2025-04-30 08:28:00,""0.378"",""77"",""15"",""63.0"",""978.91"","""","""","""","""","""""
"2025-04-30 08:27:00,""0.381"",""77"",""15"",""63.0"",""978.92"","""","""","""","""","""""
"2025-04-30 08:26:00,""0.385"",""76"",""15"",""63.0"",""978.95"",""4.0"",""6.0"",""7.0"","""","""""
"2025-04-30 08:25:00,""0.384"",""76"",""15"",""62.0"",""978.96"",""6.0"",""9.0"",""11.0"","""","""""
"2025-04-30 08:24:00,""0.366"",""78"",""15"",""62.0"",""978.98"","""","""","""","""","""""
"2025-04-30 08:23:00,""0.347"",""79"",""15"",""62.0"",""978.93"","""","""","""","""","""""
"2025-04-30 08:22:00,""0.324"",""80"",""15"",""62.0"",""978.93"","""","""","""","""","""""
"2025-04-30 08:21:00,""0.302"",""81"",""15"",""62.0"",""978.92"","""","""","""","""","""""
"2025-04-30 08:20:00,""0.281"",""83"",""15"",""62.0"",""978.89"","""","""","""","""","""""
"2025-04-30 08:19:00,""0.261"",""84"",""15"",""62.0"",""978.89"","""","""","""","""","""""
"2025-04-30 08:18:00,""0.244"",""85"",""15"",""62.0"",""978.89"","""","""","""","""","""""
"2025-04-30 08:17:00,""0.23"",""86"",""15"",""62.0"",""978.87"","""","""","""","""","""""
"2025-04-30 08:16:00,""0.22"",""86"",""15"",""62.0"",""978.86"","""","""","""","""","""""
"2025-04-30 08:15:00,""0.213"",""87"",""15"",""62.0"",""978.87"","""","""","""","""","""""
"2025-04-30 08:14:00,""0.208"",""87"",""15"",""62.0"",""978.84"","""","""","""","""","""""
"2025-04-30 08:13:00,""0.204"",""87"",""15"",""62.0"",""978.82"","""","""","""","""","""""
"2025-04-30 08:12:00,""0.2"",""88"",""15"",""62.0"",""978.84"","""","""","""","""","""""
"2025-04-30 08:11:00,""0.195"",""88"",""15"",""62.0"",""978.83"","""","""","""","""","""""
"2025-04-30 08:10:00,""0.191"",""88"",""15"",""62.0"",""978.82"",""4.0"",""5.0"",""6.0"","""","""""
"2025-04-30 08:09:00,""0.185"",""88"",""15"",""62.0"",""978.81"",""3.0"",""5.0"",""6.0"","""","""""
"2025-04-30 08:08:00,""0.173"",""89"",""15"",""62.0"",""978.79"","""","""","""","""","""""
"2025-04-30 08:07:00,""0.164"",""90"",""15"",""61.0"",""978.75"","""","""","""","""","""""
"2025-04-30 08:06:00,""0.157"",""90"",""15"",""61.0"",""978.74"","""","""","""","""","""""
"2025-04-30 08:05:00,""0.151"",""90"",""15"",""61.0"",""978.71"","""","""","""","""","""""
"2025-04-30 08:04:00,""0.144"",""91"",""15"",""61.0"",""978.72"","""","""","""","""","""""
"2025-04-30 08:03:00,""0.138"",""91"",""15"",""62.0"",""978.78"","""","""","""","""","""""
"2025-04-30 08:02:00,""0.134"",""91"",""15"",""62.0"",""978.85"","""","""","""","""","""""
"2025-04-30 08:01:00,""0.131"",""92"",""15"",""62.0"",""978.86"","""","""","""","""","""""
"2025-04-30 08:00:00,""0.126"",""92"",""15"",""62.0"",""978.80"","""","""","""","""","""""
"2025-04-30 07:59:00,""0.119"",""92"",""15"",""62.0"",""978.79"","""","""","""","""","""""
"2025-04-30 07:58:00,""0.111"",""93"",""15"",""62.0"",""978.79"","""","""","""","""","""""
"2025-04-30 07:57:00,""0.104"",""93"",""15"",""62.0"",""978.82"","""","""","""","""","""""
"2025-04-30 07:56:00,""0.098"",""94"",""15"",""62.0"",""978.85"","""","""","""","""","""""
"2025-04-30 07:55:00,""0.095"",""94"",""15"",""62.0"",""978.86"","""","""","""","""","""""
"2025-04-30 07:54:00,""0.095"",""94"",""15"",""62.0"",""978.83"",""3.0"",""4.0"",""5.0"","""","""""
"2025-04-30 07:53:00,""0.096"",""94"",""15"",""61.0"",""978.78"",""2.0"",""4.0"",""7.0"","""","""""
"2025-04-30 07:52:00,""0.097"",""94"",""15"",""61.0"",""978.75"","""","""","""","""","""""
"2025-04-30 07:51:00,""0.098"",""94"",""15"",""61.0"",""978.76"","""","""","""","""","""""
"2025-04-30 07:50:00,""0.099"",""94"",""15"",""61.0"",""978.70"","""","""","""","""","""""
"2025-04-30 07:49:00,""0.1"",""94"",""15"",""61.0"",""978.74"","""","""","""","""","""""
"2025-04-30 07:48:00,""0.101"",""93"",""15"",""61.0"",""978.79"","""","""","""","""","""""
"2025-04-30 07:47:00,""0.101"",""93"",""15"",""61.0"",""978.77"","""","""","""","""","""""
"2025-04-30 07:46:00,""0.101"",""93"",""15"",""61.0"",""978.75"","""","""","""","""","""""
"2025-04-30 07:45:00,""0.1"",""94"",""15"",""61.0"",""978.67"","""","""","""","""","""""
"2025-04-30 07:44:00,""0.099"",""94"",""14"",""62.0"",""978.63"","""","""","""","""","""""
"2025-04-30 07:43:00,""0.098"",""94"",""15"",""62.0"",""978.68"","""","""","""","""","""""
"2025-04-30 07:42:00,""0.098"",""94"",""15"",""62.0"",""978.68"","""","""","""","""","""""
"2025-04-30 07:41:00,""0.098"",""94"",""15"",""62.0"",""978.69"","""","""","""","""","""""
"2025-04-30 07:40:00,""0.098"",""94"",""15"",""62.0"",""978.66"","""","""","""","""","""""
"2025-04-30 07:39:00,""0.098"",""94"",""14"",""65.0"",""978.60"","""","""","""","""","""""
"2025-04-30 07:38:00,""0.097"",""94"",""14"",""66.0"",""978.57"",""3.0"",""4.0"",""5.0"","""","""""
"2025-04-30 07:37:00,""0.095"",""94"",""14"",""65.0"",""978.61"",""3.0"",""5.0"",""7.0"","""","""""
"2025-04-30 07:36:00,""0.092"",""94"",""14"",""65.0"",""978.62"","""","""","""","""","""""
"2025-04-30 07:35:00,""0.089"",""94"",""14"",""65.0"",""978.62"","""","""","""","""","""""
"2025-04-30 07:34:00,""0.085"",""94"",""14"",""65.0"",""978.56"","""","""","""","""","""""
"2025-04-30 07:33:00,""0.081"",""95"",""14"",""65.0"",""978.56"","""","""","""","""","""""
"2025-04-30 07:32:00,""0.079"",""95"",""14"",""65.0"",""978.58"","""","""","""","""","""""
"2025-04-30 07:31:00,""0.077"",""95"",""14"",""65.0"",""978.56"","""","""","""","""","""""
"2025-04-30 07:30:00,""0.075"",""95"",""14"",""65.0"",""978.57"","""","""","""","""","""""
"2025-04-30 07:29:00,""0.074"",""95"",""14"",""65.0"",""978.53"","""","""","""","""","""""
"2025-04-30 07:28:00,""0.074"",""95"",""14"",""65.0"",""978.55"","""","""","""","""","""""
"2025-04-30 07:27:00,""0.075"",""95"",""14"",""66.0"",""978.55"","""","""","""","""","""""
"2025-04-30 07:26:00,""0.076"",""95"",""14"",""66.0"",""978.56"","""","""","""","""","""""
"2025-04-30 07:25:00,""0.077"",""95"",""14"",""65.0"",""978.57"","""","""","""","""","""""
"2025-04-30 07:24:00,""0.078"",""95"",""14"",""65.0"",""978.57"","""","""","""","""","""""
"2025-04-30 07:23:00,""0.079"",""95"",""14"",""66.0"",""978.51"","""","""","""","""","""""
"2025-04-30 07:22:00,""0.08"",""95"",""14"",""66.0"",""978.48"",""3.0"",""4.0"",""5.0"","""","""""
"2025-04-30 07:21:00,""0.081"",""95"",""14"",""66.0"",""978.44"",""2.0"",""4.0"",""5.0"","""","""""
"2025-04-30 07:20:00,""0.082"",""95"",""14"",""66.0"",""978.40"","""","""","""","""","""""
"2025-04-30 07:19:00,""0.083"",""95"",""14"",""65.0"",""978.40"","""","""","""","""","""""
"2025-04-30 07:18:00,""0.084"",""94"",""14"",""64.0"",""978.39"","""","""","""","""","""""
"2025-04-30 07:17:00,""0.085"",""94"",""14"",""64.0"",""978.40"","""","""","""","""","""""
"2025-04-30 07:16:00,""0.086"",""94"",""15"",""62.0"",""978.42"","""","""","""","""","""""
"2025-04-30 07:15:00,""0.087"",""94"",""15"",""62.0"",""978.47"","""","""","""","""","""""
"2025-04-30 07:14:00,""0.088"",""94"",""15"",""62.0"",""978.41"","""","""","""","""","""""
"2025-04-30 07:13:00,""0.088"",""94"",""15"",""61.0"",""978.40"","""","""","""","""","""""
"2025-04-30 07:12:00,""0.088"",""94"",""15"",""61.0"",""978.44"","""","""","""","""","""""
"2025-04-30 07:11:00,""0.088"",""94"",""15"",""61.0"",""978.44"","""","""","""","""","""""
"2025-04-30 07:10:00,""0.089"",""94"",""15"",""61.0"",""978.44"","""","""","""","""","""""
"2025-04-30 07:09:00,""0.091"",""94"",""15"",""61.0"",""978.48"","""","""","""","""","""""
"2025-04-30 07:08:00,""0.093"",""94"",""15"",""62.0"",""978.52"","""","""","""","""","""""
"2025-04-30 07:07:00,""0.095"",""94"",""14"",""63.0"",""978.51"","""","""","""","""","""""
"2025-04-30 07:06:00,""0.097"",""94"",""14"",""65.0"",""978.50"",""3.0"",""5.0"",""6.0"","""","""""
"2025-04-30 07:05:00,""0.099"",""94"",""14"",""64.0"",""978.43"",""1.0"",""3.0"",""5.0"","""","""""
"2025-04-30 07:04:00,""0.102"",""93"",""14"",""65.0"",""978.43"","""","""","""","""","""""
"2025-04-30 07:03:00,""0.104"",""93"",""14"",""65.0"",""978.47"","""","""","""","""","""""
"2025-04-30 07:02:00,""0.106"",""93"",""14"",""65.0"",""978.50"","""","""","""","""","""""
"2025-04-30 07:01:00,""0.108"",""93"",""14"",""66.0"",""978.45"","""","""","""","""","""""
"2025-04-30 07:00:00,""0.109"",""93"",""14"",""66.0"",""978.42"","""","""","""","""","""""
"2025-04-30 06:59:00,""0.11"",""93"",""14"",""66.0"",""978.42"","""","""","""","""","""""
"2025-04-30 06:58:00,""0.111"",""93"",""14"",""63.0"",""978.40"","""","""","""","""","""""
"2025-04-30 06:57:00,""0.111"",""93"",""15"",""62.0"",""978.39"","""","""","""","""","""""
"2025-04-30 06:56:00,""0.111"",""93"",""15"",""62.0"",""978.40"","""","""","""","""","""""
"2025-04-30 06:55:00,""0.112"",""93"",""15"",""62.0"",""978.47"","""","""","""","""","""""
"2025-04-30 06:54:00,""0.114"",""93"",""15"",""62.0"",""978.46"","""","""","""","""","""""
"2025-04-30 06:53:00,""0.115"",""93"",""15"",""61.0"",""978.48"","""","""","""","""","""""
"2025-04-30 06:52:00,""0.116"",""93"",""15"",""61.0"",""978.46"","""","""","""","""","""""
"2025-04-30 06:51:00,""0.117"",""92"",""15"",""61.0"",""978.43"","""","""","""","""","""""
"2025-04-30 06:50:00,""0.117"",""92"",""14"",""64.0"",""978.48"",""2.0"",""4.0"",""5.0"","""","""""
"2025-04-30 06:49:00,""0.117"",""92"",""14"",""64.0"",""978.50"",""1.0"",""3.0"",""5.0"","""","""""
"2025-04-30 06:48:00,""0.116"",""93"",""14"",""64.0"",""978.51"","""","""","""","""","""""
"2025-04-30 06:47:00,""0.114"",""93"",""14"",""65.0"",""978.52"","""","""","""","""","""""
"2025-04-30 06:46:00,""0.112"",""93"",""14"",""62.0"",""978.52"","""","""","""","""","""""
"2025-04-30 06:45:00,""0.11"",""93"",""15"",""62.0"",""978.48"","""","""","""","""","""""
"2025-04-30 06:44:00,""0.108"",""93"",""15"",""61.0"",""978.48"","""","""","""","""","""""
"2025-04-30 06:43:00,""0.105"",""93"",""15"",""61.0"",""978.45"","""","""","""","""","""""
"2025-04-30 06:42:00,""0.102"",""93"",""15"",""61.0"",""978.46"","""","""","""","""","""""
"2025-04-30 06:41:00,""0.1"",""94"",""15"",""61.0"",""978.50"","""","""","""","""","""""
"2025-04-30 06:40:00,""0.099"",""94"",""15"",""61.0"",""978.48"","""","""","""","""","""""
"2025-04-30 06:39:00,""0.099"",""94"",""15"",""61.0"",""978.48"","""","""","""","""","""""
"2025-04-30 06:38:00,""0.1"",""94"",""15"",""61.0"",""978.46"","""","""","""","""","""""
"2025-04-30 06:37:00,""0.101"",""93"",""15"",""61.0"",""978.47"","""","""","""","""","""""
"2025-04-30 06:36:00,""0.102"",""93"",""15"",""61.0"",""978.51"","""","""","""","""","""""
"2025-04-30 06:35:00,""0.103"",""93"",""15"",""62.0"",""978.46"","""","""","""","""","""""
"2025-04-30 06:34:00,""0.104"",""93"",""14"",""65.0"",""978.47"",""2.0"",""4.0"",""5.0"","""","""""
"2025-04-30 06:33:00,""0.105"",""93"",""14"",""65.0"",""978.49"",""2.0"",""3.0"",""5.0"","""","""""
"2025-04-30 06:32:00,""0.106"",""93"",""14"",""62.0"",""978.49"","""","""","""","""","""""
"2025-04-30 06:31:00,""0.107"",""93"",""15"",""61.0"",""978.53"","""","""","""","""","""""
"2025-04-30 06:30:00,""0.107"",""93"",""15"",""61.0"",""978.57"","""","""","""","""","""""
"2025-04-30 06:29:00,""0.107"",""93"",""15"",""61.0"",""978.52"","""","""","""","""","""""
"2025-04-30 06:28:00,""0.107"",""93"",""15"",""61.0"",""978.49"","""","""","""","""","""""
"2025-04-30 06:27:00,""0.108"",""93"",""15"",""61.0"",""978.47"","""","""","""","""","""""
"2025-04-30 06:26:00,""0.109"",""93"",""15"",""61.0"",""978.47"","""","""","""","""","""""
"2025-04-30 06:25:00,""0.11"",""93"",""15"",""62.0"",""978.52"","""","""","""","""","""""
"2025-04-30 06:24:00,""0.112"",""93"",""15"",""62.0"",""978.53"","""","""","""","""","""""
"2025-04-30 06:23:00,""0.113"",""93"",""15"",""62.0"",""978.52"","""","""","""","""","""""
"2025-04-30 06:22:00,""0.114"",""93"",""15"",""62.0"",""978.49"","""","""","""","""","""""
"2025-04-30 06:21:00,""0.114"",""93"",""15"",""62.0"",""978.51"","""","""","""","""","""""
"2025-04-30 06:20:00,""0.114"",""93"",""15"",""62.0"",""978.52"","""","""","""","""","""""
"2025-04-30 06:19:00,""0.115"",""93"",""15"",""62.0"",""978.49"","""","""","""","""","""""
"2025-04-30 06:18:00,""0.116"",""93"",""14"",""63.0"",""978.46"",""3.0"",""4.0"",""5.0"","""","""""
"2025-04-30 06:17:00,""0.117"",""92"",""14"",""62.0"",""978.45"",""2.0"",""3.0"",""5.0"","""","""""
"2025-04-30 06:16:00,""0.118"",""92"",""15"",""62.0"",""978.44"","""","""","""","""","""""
"2025-04-30 06:15:00,""0.119"",""92"",""15"",""61.0"",""978.47"","""","""","""","""","""""
"2025-04-30 06:14:00,""0.12"",""92"",""15"",""61.0"",""978.47"","""","""","""","""","""""
"2025-04-30 06:13:00,""0.12"",""92"",""15"",""61.0"",""978.50"","""","""","""","""","""""
"2025-04-30 06:12:00,""0.121"",""92"",""15"",""61.0"",""978.49"","""","""","""","""","""""
"2025-04-30 06:11:00,""0.123"",""92"",""15"",""61.0"",""978.52"","""","""","""","""","""""
"2025-04-30 06:10:00,""0.125"",""92"",""15"",""61.0"",""978.57"","""","""","""","""","""""
"2025-04-30 06:09:00,""0.127"",""92"",""15"",""61.0"",""978.59"","""","""","""","""","""""
"2025-04-30 06:08:00,""0.129"",""92"",""15"",""61.0"",""978.55"","""","""","""","""","""""
"2025-04-30 06:07:00,""0.13"",""92"",""15"",""62.0"",""978.54"","""","""","""","""","""""
"2025-04-30 06:06:00,""0.131"",""92"",""15"",""61.0"",""978.60"","""","""","""","""","""""
"2025-04-30 06:05:00,""0.131"",""92"",""15"",""61.0"",""978.57"","""","""","""","""","""""
"2025-04-30 06:04:00,""0.131"",""92"",""15"",""61.0"",""978.53"","""","""","""","""","""""
"2025-04-30 06:03:00,""0.132"",""92"",""15"",""62.0"",""978.52"","""","""","""","""","""""
"2025-04-30 06:02:00,""0.134"",""91"",""14"",""62.0"",""978.51"",""2.0"",""4.0"",""5.0"","""","""""
"2025-04-30 06:01:00,""0.135"",""91"",""14"",""62.0"",""978.51"",""2.0"",""4.0"",""5.0"","""","""""
"2025-04-30 06:00:00,""0.136"",""91"",""15"",""61.0"",""978.54"","""","""","""","""","""""
"2025-04-30 05:59:00,""0.138"",""91"",""15"",""61.0"",""978.56"","""","""","""","""","""""
"2025-04-30 05:58:00,""0.141"",""91"",""15"",""61.0"",""978.60"","""","""","""","""","""""
"2025-04-30 05:57:00,""0.144"",""91"",""15"",""61.0"",""978.61"","""","""","""","""","""""
"2025-04-30 05:56:00,""0.147"",""91"",""15"",""61.0"",""978.60"","""","""","""","""","""""
"2025-04-30 05:55:00,""0.151"",""90"",""15"",""61.0"",""978.58"","""","""","""","""","""""
"2025-04-30 05:54:00,""0.155"",""90"",""15"",""61.0"",""978.55"","""","""","""","""","""""
"2025-04-30 05:53:00,""0.159"",""90"",""15"",""61.0"",""978.58"","""","""","""","""","""""
"2025-04-30 05:52:00,""0.163"",""90"",""15"",""61.0"",""978.59"","""","""","""","""","""""
"2025-04-30 05:51:00,""0.167"",""89"",""15"",""60.0"",""978.56"","""","""","""","""","""""
"2025-04-30 05:50:00,""0.171"",""89"",""15"",""60.0"",""978.53"","""","""","""","""","""""
"2025-04-30 05:49:00,""0.176"",""89"",""15"",""60.0"",""978.55"","""","""","""","""","""""
"2025-04-30 05:48:00,""0.181"",""89"",""15"",""61.0"",""978.62"","""","""","""","""","""""
"2025-04-30 05:47:00,""0.185"",""88"",""15"",""61.0"",""978.62"","""","""","""","""","""""
"2025-04-30 05:46:00,""0.189"",""88"",""15"",""61.0"",""978.57"",""3.0"",""4.0"",""5.0"","""","""""
"2025-04-30 05:45:00,""0.193"",""88"",""15"",""61.0"",""978.56"",""2.0"",""4.0"",""5.0"","""","""""
"2025-04-30 05:44:00,""0.197"",""88"",""15"",""61.0"",""978.61"","""","""","""","""","""""
"2025-04-30 05:43:00,""0.2"",""88"",""15"",""61.0"",""978.61"","""","""","""","""","""""
"2025-04-30 05:42:00,""0.203"",""87"",""15"",""61.0"",""978.56"","""","""","""","""","""""
"2025-04-30 05:41:00,""0.206"",""87"",""15"",""61.0"",""978.53"","""","""","""","""","""""
"2025-04-30 05:40:00,""0.21"",""87"",""15"",""61.0"",""978.51"","""","""","""","""","""""
"2025-04-30 05:39:00,""0.214"",""87"",""15"",""61.0"",""978.52"","""","""","""","""","""""
"2025-04-30 05:38:00,""0.217"",""86"",""15"",""61.0"",""978.52"","""","""","""","""","""""
"2025-04-30 05:37:00,""0.219"",""86"",""15"",""58.0"",""978.47"","""","""","""","""","""""
"2025-04-30 05:36:00,""0.219"",""86"",""16"",""57.0"",""978.42"","""","""","""","""","""""
"2025-04-30 05:35:00,""0.217"",""86"",""16"",""57.0"",""978.38"","""","""","""","""","""""
"2025-04-30 05:34:00,""0.216"",""87"",""16"",""57.0"",""978.39"","""","""","""","""","""""
"2025-04-30 05:33:00,""0.216"",""87"",""16"",""57.0"",""978.41"","""","""","""","""","""""
"2025-04-30 05:32:00,""0.216"",""87"",""16"",""57.0"",""978.42"","""","""","""","""","""""
"2025-04-30 05:31:00,""0.217"",""86"",""16"",""57.0"",""978.41"","""","""","""","""","""""
"2025-04-30 05:30:00,""0.219"",""86"",""16"",""57.0"",""978.37"","""","""","""","""","""""
"2025-04-30 05:29:00,""0.221"",""86"",""16"",""57.0"",""978.41"",""2.0"",""4.0"",""5.0"","""","""""
"2025-04-30 05:28:00,""0.222"",""86"",""16"",""57.0"",""978.45"","""","""","""","""","""""
"2025-04-30 05:27:00,""0.223"",""86"",""16"",""57.0"",""978.52"","""","""","""","""","""""
"2025-04-30 05:26:00,""0.223"",""86"",""16"",""57.0"",""978.48"","""","""","""","""","""""
"2025-04-30 05:25:00,""0.221"",""86"",""16"",""56.0"",""978.42"","""","""","""","""","""""
"2025-04-30 05:24:00,""0.219"",""86"",""16"",""55.0"",""978.40"","""","""","""","""","""""
"2025-04-30 05:23:00,""0.22"",""86"",""16"",""56.0"",""978.47"","""","""","""","""","""""
"2025-04-30 05:22:00,""0.221"",""86"",""15"",""57.0"",""978.51"","""","""","""","""","""""
"2025-04-30 05:21:00,""0.22"",""86"",""15"",""59.0"",""978.50"","""","""","""","""","""""
"2025-04-30 05:20:00,""0.219"",""86"",""15"",""59.0"",""978.55"","""","""","""","""","""""
"2025-04-30 05:19:00,""0.22"",""86"",""15"",""60.0"",""978.57"","""","""","""","""","""""
"2025-04-30 05:18:00,""0.222"",""86"",""15"",""60.0"",""978.64"","""","""","""","""","""""
"2025-04-30 05:17:00,""0.222"",""86"",""15"",""61.0"",""978.57"","""","""","""","""","""""
"2025-04-30 05:16:00,""0.221"",""86"",""15"",""61.0"",""978.45"","""","""","""","""","""""
"2025-04-30 05:15:00,""0.219"",""86"",""15"",""61.0"",""978.41"","""","""","""","""","""""
"2025-04-30 05:14:00,""0.22"",""86"",""15"",""61.0"",""978.45"","""","""","""","""","""""
"2025-04-30 05:13:00,""0.223"",""86"",""15"",""61.0"",""978.45"",""2.0"",""3.0"",""4.0"","""","""""
"2025-04-30 05:12:00,""0.226"",""86"",""15"",""60.0"",""978.40"",""2.0"",""6.0"",""11.0"","""","""""
"2025-04-30 05:11:00,""0.228"",""86"",""15"",""60.0"",""978.34"","""","""","""","""","""""
"2025-04-30 05:10:00,""0.231"",""86"",""15"",""60.0"",""978.41"","""","""","""","""","""""
